gid,pid,detail,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,pts,bc,kne,dir,rtck1,rtck2,psr,comp,spk,loc,trg,dfb,ptck1,ptck2,sk1,sk2,ptm1,pen1,desc1,cat1,pey1,act1,ptm2,pen2,desc2,cat2,pey2,act2,ptm3,pen3,desc3,cat3,pey3,act3,ints,iry,fum,frcv,fry,forc,saf,blk,brcv,fgxp,fkicker,dist,good,punter,pgro,pnet,ptb,pr,pry,pfc,kicker,kgro,knet,ktb,kr,kry
4554,746475,"(14:50) (Shotgun) M.Stafford pass short left to G.Tate to NYG 40 for 5 yards (L.Collins, R.Cockrell).",DET,NYG,PASS,2,42,2,14,50,7,7,3,3,2,10,55,3,5,,,Y,,,,,,,,MS-4100,Y,,SL,GT-0100,,LC-0850,RC-1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746476,"(14:08) (Shotgun) M.Stafford pass short right to G.Tate to NYG 35 for 5 yards (E.Apple, D.Rodgers-Cromartie).",DET,NYG,PASS,3,42,2,14,8,7,7,3,3,3,5,60,4,5,Y,Y,Y,,,,,,,,MS-4100,Y,,SR,GT-0100,,EA-0575,DR-2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746477,"(13:26) T.Riddick up the middle to NYG 33 for 2 yards (D.Thompson, D.Harrison).",DET,NYG,RUSH,4,43,2,13,26,7,7,3,3,1,10,65,4,2,,,,,,TR-0370,,MD,DH-1850,DT-1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746478,"(12:43) (No Huddle, Shotgun) M.Stafford pass short right to E.Ebron to NYG 33 for no gain (L.Collins). Ball tipped at the line by E.Apple",DET,NYG,PASS,5,47,2,12,43,7,7,3,3,2,8,67,4,0,,,Y,Y,,,,,,,MS-4100,Y,,SR,EE-0050,,LC-0850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746479,"(11:56) (Shotgun) M.Stafford sacked at NYG 40 for -7 yards (J.Pierre-Paul). FUMBLES (J.Pierre-Paul) [J.Pierre-Paul], RECOVERED by NYG-D.Kennard at NYG 36. D.Kennard to NYG 36 for no gain (G.Glasgow). Officially, a sack for 3 yards.",DET,NYG,PASS,6,11,2,11,56,7,7,2,3,3,8,67,4,-3,,Y,Y,,,,,,,,MS-4100,,,,,,,,JP-2900,,,,,,,,,,,,,,,,,,,,,,MS-4100,DK-0465,0,JP-2900,,,,,,,,,,,,,,,,,,,,
4554,746480,(11:45) E.Manning pass short right intended for E.Engram INTERCEPTED by T.Whitehead (G.Quin) [P.Worrilow] at NYG 47. T.Whitehead to NYG 29 for 18 yards (J.Pugh).,NYG,DET,PASS,1,10,2,11,45,7,7,3,2,1,10,36,2,,,,,,,,,,,,EM-0200,,,SR,EE-0400,GQ-0100,,,,,,,,,,,,,,,,,,,,,,,TW-1750,18,,,,,,,,,,,,,,,,,,,,,,,,
4554,746481,"(11:35) A.Abdullah left tackle to NYG 22 for 7 yards (D.Rodgers-Cromartie, D.Kennard).",DET,NYG,RUSH,1,38,2,11,35,7,7,2,3,1,10,71,4,7,Y,,,,,AA-0025,,LT,DK-0465,DR-2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746482,(10:57) M.Stafford pass short right to E.Ebron pushed ob at NYG 11 for 11 yards (D.Thompson).,DET,NYG,PASS,2,40,2,10,57,7,7,2,3,2,3,78,4,11,Y,Y,,,,,,,,,MS-4100,Y,,SR,EE-0050,,DT-1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746483,"(10:17) D.Washington right tackle to NYG 7 for 4 yards (E.Apple, D.Harrison).",DET,NYG,RUSH,3,42,2,10,17,7,7,2,3,1,10,89,5,4,Y,,,,,DW-1550,,RT,DH-1850,EA-0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746484,(9:35) D.Washington up the middle to NYG 7 for no gain (L.Collins).,DET,NYG,RUSH,4,42,2,9,35,7,7,2,3,2,6,93,5,0,,,,,,DW-1550,,MD,LC-0850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746485,"(8:53) (Shotgun) M.Stafford pass short right to E.Ebron for 7 yards, TOUCHDOWN.",DET,NYG,PASS,5,10,2,8,53,7,7,2,3,3,6,93,5,7,Y,Y,Y,,7,,,,,,MS-4100,Y,,SR,EE-0050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746486,"M.Prater extra point is GOOD, Center-D.Muhlbach, Holder-J.Locke.",DET,NYG,FGXP,5,3,2,8,43,14,7,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XP,MP-2100,33,Y,,,,,,,,,,,,,
4554,746487,"J.Locke kicks 65 yards from DET 35 to end zone, Touchback.",NYG,DET,KOFF,0,6,2,8,43,7,14,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JL-2250,65,40,Y,,
4554,746488,"(8:43) O.Darkwa left end pushed ob at NYG 36 for 11 yards (G.Quin, T.Whitehead).",NYG,DET,RUSH,1,35,2,8,43,7,14,3,2,1,10,25,2,11,Y,Y,,,,OD-0200,,LE,TW-1750,GQ-0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746489,(8:15) E.Manning sacked at NYG 26 for -10 yards (J.Davis).,NYG,DET,PASS,2,47,2,8,15,7,14,3,2,1,10,36,2,-10,,,,,,,,,,,EM-0200,,,,,,,,JD-0650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746490,(7:28) (Shotgun) E.Manning sacked at NYG 18 for -8 yards (E.Ansah).,NYG,DET,PASS,3,44,2,7,28,7,14,3,2,2,20,26,2,-8,,,Y,,,,,,,,EM-0200,,,,,,,,EA-0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746491,"(6:44) (Shotgun) PENALTY on DET-A.Robinson, Encroachment, 5 yards, enforced at NYG 18 - No Play.",NYG,DET,NOPL,3,21,2,6,44,7,14,3,2,3,28,18,1,,,,,,,,,,,,,,,,,,,,,,DET,AR-1115,Encroachment,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746492,(6:23) (Shotgun) E.Manning pass short middle to O.Beckham Jr. to NYG 29 for 6 yards (G.Quin).,NYG,DET,PASS,4,34,2,6,23,7,14,3,2,3,23,23,2,6,,,Y,,,,,,,,EM-0200,Y,,SM,OB-0075,,GQ-0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746493,"(5:49) B.Wing punts 47 yards to DET 24, Center-Z.DeOssie. J.Agnew to DET 28 for 4 yards (O.Darkwa, D.Harris17).",DET,NYG,PUNT,0,13,2,5,49,14,7,2,3,4,17,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BW-2625,47,43,,JA-0425,4,,,,,,,
4554,746494,"(5:36) PENALTY on DET-G.Robinson, False Start, 5 yards, enforced at DET 28 - No Play.",DET,NYG,NOPL,0,20,2,5,36,14,7,2,3,1,10,28,2,,,,,,,,,,,,,,,,,,,,,,DET,GR-0450,False Start,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746495,(5:36) A.Abdullah left end to DET 22 for -1 yards (J.Casillas).,DET,NYG,RUSH,1,35,2,5,36,14,7,2,3,1,15,23,2,-1,,,,,,AA-0025,,LE,JC-1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746496,"(4:54) (Shotgun) M.Stafford pass incomplete deep left to K.Golladay [D.Kennard]. Penalty on DET-G.Robinson, Offensive Holding, declined.",DET,NYG,PASS,2,9,2,4,54,14,7,2,3,2,16,22,2,,,,Y,,,,,,,,MS-4100,,,DL,KG-0650,,,,,,DET,GR-0450,Offensive Holding,2,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746497,"(4:45) (Shotgun) M.Stafford pass incomplete deep left to M.Jones (D.Thompson, R.Cockrell).",DET,NYG,PASS,3,17,2,4,45,14,7,2,3,3,16,22,2,,,,Y,,,,,,,,MS-4100,,,DL,MJ-2250,DT-1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746498,"(4:28) J.Locke punts 51 yards to NYG 27, Center-D.Muhlbach. D.Harris17 to NYG 37 for 10 yards (D.Washington, M.Roberts).",NYG,DET,PUNT,0,4,2,4,28,7,14,3,2,4,16,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JL-2250,51,41,,DH-1800,10,,,,,,,
4554,746499,"(4:24) P.Perkins left guard to NYG 41 for 4 yards (T.Whitehead, J.Ledbetter).",NYG,DET,RUSH,1,35,2,4,24,7,14,3,2,1,10,37,2,4,Y,,,,,PP-0350,,LG,JL-0750,TW-1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746500,(3:49) (Shotgun) E.Manning pass incomplete short right to B.Marshall (D.Hayden).,NYG,DET,PASS,2,6,2,3,49,7,14,3,2,2,6,41,3,,,,Y,,,,,,,,EM-0200,,,SR,BM-0300,DH-2150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746501,(3:43) (Shotgun) E.Manning sacked at NYG 34 for -7 yards (E.Ansah).,NYG,DET,PASS,3,35,2,3,43,7,14,3,2,3,6,41,3,-7,,,Y,,,,,,,,EM-0200,,,,,,,,EA-0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746502,"(3:08) B.Wing punts 50 yards to DET 16, Center-Z.DeOssie. J.Agnew pushed ob at DET 25 for 9 yards (C.Munson).",DET,NYG,PUNT,0,9,2,3,8,14,7,2,3,4,13,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BW-2625,50,41,,JA-0425,9,,,,,,,
4554,746503,"(2:59) D.Washington left end to DET 30 for 5 yards (O.Vernon, D.Kennard).",DET,NYG,RUSH,1,42,2,2,59,14,7,2,3,1,10,25,2,5,Y,,,,,DW-1550,,LE,OV-0200,DK-0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746504,(2:17) (No Huddle) A.Abdullah left end to NYG 46 for 24 yards (D.Thompson).,DET,NYG,RUSH,2,17,2,2,17,14,7,2,3,2,5,30,2,24,Y,Y,,Y,,AA-0025,,LE,DT-1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746505,"(2:00) M.Stafford pass short middle to A.Abdullah to NYG 28 for 18 yards (C.Munson, J.Pierre-Paul). PENALTY on DET-T.Lang, Offensive Holding, 10 yards, enforced at NYG 46 - No Play.",DET,NYG,NOPL,2,9,2,2,0,14,7,2,3,1,10,54,3,,,,,,,,,,,,,,,,,,,,,,DET,TL-0300,Offensive Holding,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746506,(1:51) (Shotgun) M.Stafford pass short left to K.Golladay to NYG 48 for 8 yards (R.Cockrell).,DET,NYG,PASS,3,24,2,1,51,14,7,2,3,1,20,44,3,8,Y,,Y,,,,,,,,MS-4100,Y,,SL,KG-0650,,RC-1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746507,"(1:27) (No Huddle, Shotgun) M.Stafford pass incomplete deep left to K.Golladay.",DET,NYG,PASS,4,7,2,1,27,14,7,2,3,2,12,52,3,,,,Y,Y,,,,,,,MS-4100,,,DL,KG-0650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746508,"(1:20) (No Huddle, Shotgun) M.Stafford pass short right to G.Tate to NYG 38 for 10 yards (D.Thompson).",DET,NYG,PASS,5,41,2,1,20,14,7,2,3,3,12,52,3,10,,,Y,Y,,,,,,,MS-4100,Y,,SR,GT-0100,,DT-1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746509,"(:39) M.Prater 56 yard field goal is GOOD, Center-D.Muhlbach, Holder-J.Locke.",DET,NYG,FGXP,6,9,2,0,39,14,7,2,3,4,2,62,4,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,MP-2100,56,Y,,,,,,,,,,,,,
4554,746510,J.Locke kicks 60 yards from DET 35 to NYG 5. D.Harris17 to NYG 26 for 21 yards (J.Agnew).,NYG,DET,KOFF,0,4,2,0,30,7,17,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JL-2250,60,39,,DH-1800,21
4554,746511,"(:26) S.Vereen left guard to NYG 34 for 8 yards (T.Wilson, J.Davis).",NYG,DET,RUSH,1,25,2,0,26,7,17,3,2,1,10,26,2,8,Y,,,,,SV-0200,,LG,JD-0650,TW-3250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746512,"J.Locke kicks 65 yards from DET 35 to end zone, Touchback.",NYG,DET,KOFF,0,6,3,15,0,7,17,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JL-2250,65,40,Y,,
4554,746513,"(15:00) O.Darkwa left guard to NYG 29 for 4 yards (A.Zettel, T.Whitehead).",NYG,DET,RUSH,1,35,3,15,0,7,17,3,3,1,10,25,2,4,Y,,,,,OD-0200,,LG,AZ-0200,TW-1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746514,"(14:34) E.Manning sacked at NYG 26 for -3 yards (E.Ansah). FUMBLES (E.Ansah) [E.Ansah], and recovers at NYG 26. E.Manning to NYG 26 for no gain (E.Ansah).",NYG,DET,PASS,2,56,3,14,34,7,17,3,3,2,6,29,2,-3,,,,,,,,,,,EM-0200,,,,,,,,EA-0550,,,,,,,,,,,,,,,,,,,,,,EM-0200,EM-0200,,EA-0550,,,,,,,,,,,,,,,,,,,,
4554,746515,(13:38) (Shotgun) E.Manning pass short right to O.Darkwa pushed ob at NYG 29 for 3 yards (J.Davis).,NYG,DET,PASS,3,34,3,13,38,7,17,3,3,3,9,26,2,3,,,Y,,,,,,,,EM-0200,Y,,SR,OD-0200,,JD-0650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746516,"(13:04) B.Wing punts 45 yards to DET 26, Center-Z.DeOssie, fair catch by J.Agnew.",DET,NYG,PUNT,0,8,3,13,4,17,7,3,3,4,6,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BW-2625,45,45,,JA-0425,,Y,,,,,,
4554,746517,(12:56) A.Abdullah left end to DET 24 for -2 yards (C.Munson).,DET,NYG,RUSH,1,37,3,12,56,17,7,3,3,1,10,26,2,-2,,,,,,AA-0025,,LE,CM-3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746518,(12:19) (No Huddle) A.Abdullah right tackle to DET 22 for -2 yards (D.Kennard).,DET,NYG,RUSH,2,48,3,12,19,17,7,3,3,2,12,24,2,-2,,,,Y,,AA-0025,,RT,DK-0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746519,"(11:31) (No Huddle, Shotgun) M.Stafford pass short middle to T.Riddick to DET 27 for 5 yards (E.Apple).",DET,NYG,PASS,3,35,3,11,31,17,7,3,3,3,14,22,2,5,,,Y,Y,,,,,,,MS-4100,Y,,SM,TR-0370,,EA-0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746520,"(10:56) J.Locke punts 47 yards to NYG 26, Center-D.Muhlbach. D.Harris17 pushed ob at NYG 25 for -1 yards (S.Longa).",NYG,DET,PUNT,0,13,3,10,56,7,17,3,3,4,9,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JL-2250,47,48,,DH-1800,-1,,,,,,,
4554,746521,(10:43) S.Shepard right end pushed ob at NYG 20 for -5 yards (T.Whitehead).,NYG,DET,RUSH,1,26,3,10,43,7,17,3,3,1,10,25,2,-5,,,,,,SS-1250,,RE,TW-1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746522,(10:17) (Shotgun) E.Manning pass short right to R.Lewis to NYG 25 for 5 yards (N.Lawson).,NYG,DET,PASS,2,29,3,10,17,7,17,3,3,2,15,20,1,5,,,Y,,,,,,,,EM-0200,Y,,SR,RL-0625,,NL-0250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746523,(9:48) (Shotgun) E.Manning pass short middle to O.Beckham Jr. to NYG 41 for 16 yards (D.Slay).,NYG,DET,PASS,3,38,3,9,48,7,17,3,3,3,10,25,2,16,Y,Y,Y,,,,,,,,EM-0200,Y,,SM,OB-0075,,DS-2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746524,"(9:10) P.Perkins right tackle to NYG 44 for 3 yards (A.Zettel, D.Slay).",NYG,DET,RUSH,4,44,3,9,10,7,17,3,3,1,10,41,3,3,,,,,,PP-0350,,RT,AZ-0200,DS-2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746525,"(8:26) E.Manning pass deep right to J.Adams to DET 18 for 38 yards (P.Worrilow, M.Killebrew).",NYG,DET,PASS,5,41,3,8,26,7,17,3,3,2,7,44,3,38,Y,Y,,,,,,,,,EM-0200,Y,,DR,JA-0245,,PW-1400,MK-0752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746526,"(7:45) (No Huddle) E.Manning pass short right to B.Marshall to DET 1 for 17 yards (G.Quin, D.Slay).",NYG,DET,PASS,6,29,3,7,45,7,17,3,3,1,10,82,5,17,Y,Y,,Y,,,,,,,EM-0200,Y,,SR,BM-0300,,DS-2250,GQ-0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746527,"(7:16) (No Huddle) P.Perkins left guard to DET 1 for no gain (A.Zettel). PENALTY on NYG-B.Jones, Offensive Holding, 10 yards, enforced at DET 1 - No Play.",NYG,DET,NOPL,6,24,3,7,16,7,17,3,3,1,1,99,5,,,,,,,,,,,,,,,,,,,,,,NYG,BJ-2250,Offensive Holding,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746528,(6:52) (Shotgun) E.Manning pass incomplete short middle to S.Shepard (M.Killebrew).,NYG,DET,PASS,7,7,3,6,52,7,17,3,3,1,11,89,5,,,,Y,,,,,,,,EM-0200,,,SM,SS-1250,MK-0752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746529,(6:45) (Shotgun) S.Vereen left tackle to DET 9 for 2 yards (M.Killebrew).,NYG,DET,RUSH,8,38,3,6,45,7,17,3,3,2,11,89,5,2,,,Y,,,SV-0200,,LT,MK-0752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746530,(6:07) (Shotgun) E.Manning pass short left to E.Engram to DET 2 for 7 yards (G.Quin).,NYG,DET,PASS,9,47,3,6,7,7,17,3,3,3,9,91,5,7,,,Y,,,,,,,,EM-0200,Y,,SL,EE-0400,,GQ-0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746531,"(5:20) (Shotgun) PENALTY on NYG-E.Manning, Delay of Game, 5 yards, enforced at DET 2 - No Play.",NYG,DET,NOPL,9,16,3,5,20,7,17,3,3,4,2,98,5,,,,,,,,,,,,,,,,,,,,,,NYG,EM-0200,Delay of Game,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746532,"(5:04) A.Rosas 25 yard field goal is GOOD, Center-Z.DeOssie, Holder-B.Wing.",NYG,DET,FGXP,10,6,3,5,4,7,17,3,3,4,7,93,5,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,AR-1450,25,Y,,,,,,,,,,,,,
4554,746533,"A.Rosas kicks 65 yards from NYG 35 to end zone, Touchback.",DET,NYG,KOFF,0,6,3,4,58,17,10,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR-1450,65,40,Y,,
4554,746534,(4:58) (Shotgun) M.Stafford scrambles up the middle to DET 30 for 5 yards (L.Collins).,DET,NYG,RUSH,1,35,3,4,58,17,10,3,3,1,10,25,2,5,Y,,Y,,,MS-4100,,MD,LC-0850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746535,"(4:23) (No Huddle) A.Abdullah left tackle to DET 32 for 2 yards (O.Vernon, D.Rodgers-Cromartie).",DET,NYG,RUSH,2,42,3,4,23,17,10,3,3,2,5,30,2,2,,,,Y,,AA-0025,,LT,OV-0200,DR-2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746536,(3:41) (Shotgun) M.Stafford pass short right to G.Tate pushed ob at DET 37 for 5 yards (E.Apple).,DET,NYG,PASS,3,24,3,3,41,17,10,3,3,3,3,32,2,5,Y,Y,Y,,,,,,,,MS-4100,Y,,SR,GT-0100,,EA-0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746537,"(3:17) (No Huddle) T.Riddick right end to DET 45 for 8 yards (C.Munson, O.Vernon).",DET,NYG,RUSH,4,41,3,3,17,17,10,3,3,1,10,37,2,8,Y,,,Y,,TR-0370,,RE,OV-0200,CM-3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746538,(2:36) (Shotgun) M.Stafford scrambles up the middle to 50 for 5 yards (C.Munson).,DET,NYG,RUSH,5,45,3,2,36,17,10,3,3,2,2,45,3,5,Y,Y,Y,,,MS-4100,,MD,CM-3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746539,"(1:51) (No Huddle, Shotgun) T.Riddick right end to NYG 47 for 3 yards (J.Casillas, D.Tomlinson). PENALTY on DET-G.Glasgow, Offensive Holding, 10 yards, enforced at 50 - No Play.",DET,NYG,NOPL,5,21,3,1,51,17,10,3,3,1,10,50,3,,,,,,,,,,,,,,,,,,,,,,DET,GG-0342,Offensive Holding,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746540,"(1:30) A.Abdullah right guard to DET 44 for 4 yards (D.Kennard). PENALTY on DET-R.Wagner, Offensive Holding, 10 yards, enforced at DET 40 - No Play.",DET,NYG,NOPL,5,29,3,1,30,17,10,3,3,1,20,40,2,,,,,,,,,,,,,,,,,,,,,,DET,RW-0150,Offensive Holding,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746541,"(1:01) (No Huddle) A.Abdullah up the middle to DET 32 for 2 yards (J.Pierre-Paul, J.Casillas).",DET,NYG,RUSH,6,40,3,1,1,17,10,3,3,1,30,30,2,2,,,,Y,,AA-0025,,MD,JP-2900,JC-1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746542,"(:21) (No Huddle, Shotgun) M.Stafford pass short right to T.Riddick to DET 37 for 5 yards (J.Bromley).",DET,NYG,PASS,7,20,3,0,21,17,10,3,3,2,28,32,2,5,,,Y,Y,,,,,,,MS-4100,Y,,SR,TR-0370,,JB-5775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746543,"(:01) M.Stafford pass incomplete deep left to K.Golladay (D.Rodgers-Cromartie). PENALTY on NYG, Defensive 12 On-field, 5 yards, enforced at DET 37 - No Play.",DET,NYG,NOPL,7,20,3,0,1,17,10,3,3,3,23,37,2,,,,,,,,,,,,,,,,,,,,,,NYG,,12 On-field,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746544,"(15:00) (Shotgun) M.Stafford pass incomplete deep left to G.Tate. PENALTY on NYG-O.Vernon, Defensive Offside, 5 yards, enforced at DET 42 - No Play.",DET,NYG,NOPL,7,6,4,15,0,17,10,3,3,3,18,42,3,,,,,,,,,,,,,,,,,,,,,,NYG,OV-0200,Defensive Offside,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746545,(14:54) (Shotgun) M.Stafford pass incomplete short right to M.Jones.,DET,NYG,PASS,8,5,4,14,54,17,10,3,3,3,13,47,3,,,,Y,,,,,,,,MS-4100,,,SR,MJ-2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746546,"(14:49) J.Locke punts 34 yards to NYG 19, Center-D.Muhlbach, fair catch by D.Harris17.",NYG,DET,PUNT,0,8,4,14,49,10,17,3,3,4,13,47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JL-2250,34,34,,DH-1800,,Y,,,,,,
4554,746547,(14:41) O.Darkwa right end to NYG 21 for 2 yards (M.Killebrew).,NYG,DET,RUSH,1,39,4,14,41,10,17,3,3,1,10,19,1,2,,,,,,OD-0200,,RE,MK-0752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746548,(14:02) (Shotgun) E.Manning pass incomplete deep right to B.Marshall.,NYG,DET,PASS,2,8,4,14,2,10,17,3,3,2,8,21,2,,,,Y,,,,,,,,EM-0200,,,DR,BM-0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,746549,"(13:54) (Shotgun) E.Manning pass short right to E.Engram to NYG 28 for 7 yards (G.Quin, J.Davis).",NYG,DET,PASS,3,37,4,13,54,10,17,3,3,3,8,21,2,7,,,Y,,,,,,,,EM-0200,Y,,SR,EE-0400,,JD-0650,GQ-0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
