uid,gid,tname,player,pos,snp
22823,4568,LAC,DW-1750,FB,12
22824,4568,LAC,SM-1750,TE,10
22825,4568,LAC,AE-0550,RB,6
22826,4568,LAC,TW-2856,RCB,53
22827,4568,LAC,TB-1850,FS,53
22828,4568,LAC,JA-0280,SS,53
22829,4568,LAC,CH-2250,LCB,53
22830,4568,LAC,JB-6825,WLB,53
22831,4568,LAC,MI-0150,DE,45
22832,4568,LAC,JB-4450,LDE,43
22833,4568,LAC,KT-0650,MLB,42
22834,4568,LAC,DK-0687,LCB,33
22835,4568,LAC,DP-1275,DT,33
22836,4568,LAC,BM-1800,NT,30
22837,4568,LAC,KE-0550,SLB,20
22838,4568,LAC,CL-1000,DT,20
22839,4568,LAC,CM-1250,DE,15
22840,4568,LAC,DS-3350,NT,14
22841,4568,LAC,TP-0050,LDE,10
22842,4568,LAC,AP-1050,SS,8
22843,4568,LAC,NH-0750,WLB,5
22844,4569,OAK,GJ-0050,RG,51
22845,4569,OAK,MN-0400,RT,51
22846,4569,OAK,KO-0750,LG,51
22847,4569,OAK,RH-3200,C,51
22848,4569,OAK,DC-0725,QB,51
22849,4569,OAK,DP-1100,LT,51
22850,4569,OAK,SR-0750,LWR,45
22851,4569,OAK,AC-2350,RWR,44
22852,4569,OAK,JC-4300,TE,41
22853,4569,OAK,MC-2900,LWR,31
22854,4569,OAK,CP-0750,RWR,26
22855,4569,OAK,DW-1350,RB,16
22856,4569,OAK,ML-2500,RB,16
22857,4569,OAK,LS-1550,TE,11
22858,4569,OAK,JO-0550,FB,7
22859,4569,OAK,JH-5125,RWR,7
22860,4569,OAK,JR-2075,RB,6
22861,4569,OAK,CW-0225,TE,4
22862,4569,OAK,TC-0385,RCB,51
22863,4569,OAK,KJ-1150,SS,51
22864,4569,OAK,CJ-0675,WLB,51
22865,4569,OAK,RN-0300,FS,51
22866,4569,OAK,DA-0950,LCB,51
22867,4569,OAK,BI-0150,SLB,51
22868,4569,OAK,KM-0050,LDE,50
22869,4569,OAK,GC-0850,LCB,46
22870,4569,OAK,ME-0425,RDE,43
22871,4569,OAK,NM-0675,WLB,42
22872,4569,OAK,DA-2050,RDE,39
22873,4569,OAK,EV-0200,LDT,39
22874,4569,OAK,TH-1525,LDT,26
22875,4569,OAK,JE-0450,NT,26
22876,4569,OAK,ML-0662,MLB,23
22877,4569,OAK,JC-5475,SLB,16
22878,4569,OAK,SS-1700,RCB,3
22879,4569,OAK,AH-0762,RCB,2
22880,4569,WAS,MM-5450,RT,68
22881,4569,WAS,SL-0925,C,68
22882,4569,WAS,BS-0950,RG,68
22883,4569,WAS,TW-2800,LT,68
22884,4569,WAS,KC-2350,QB,68
22885,4569,WAS,SL-0300,LG,67
22886,4569,WAS,TP-2400,QB,57
22887,4569,WAS,VD-0100,TE,56
22888,4569,WAS,JC-5680,RWR,48
22889,4569,WAS,JD-2350,LWR,36
22890,4569,WAS,RG-1650,RWR,34
22891,4569,WAS,NP-0100,TE,33
22892,4569,WAS,SP-0825,RB,30
22893,4569,WAS,CT-1220,RB,28
22894,4569,WAS,MB-3856,RB,10
22895,4569,WAS,JS-5475,TE,7
22896,4569,WAS,TN-0650,LT,1
22897,4569,WAS,BQ-0050,SWR,1
22898,4569,WAS,DS-5150,FS,51
22899,4569,WAS,ZB-0400,MLB,51
22900,4569,WAS,JN-1750,RCB,47
22901,4569,WAS,MS-3450,MLB,46
22902,4569,WAS,KF-0450,RCB,46
22903,4569,WAS,BB-2725,LCB,46
22904,4569,WAS,MN-0550,FS,43
22905,4569,WAS,RK-0500,WLB,42
22906,4569,WAS,MI-0175,DE,28
22907,4569,WAS,RA-1175,SLB,24
22908,4569,WAS,PS-0550,SLB,22
22909,4569,WAS,JA-1062,DE,22
22910,4569,WAS,TM-1400,DE,21
22911,4569,WAS,ZH-0200,NT,18
22912,4569,WAS,SM-1650,NT,17
22913,4569,WAS,JG-0400,WLB,15
22914,4569,WAS,DE-1300,SS,8
22915,4569,WAS,QD-0400,LCB,5
22916,4569,WAS,WC-0300,MLB,5
22917,4569,WAS,FM-0650,LCB,4
22918,4570,DAL,JW-6000,TE,47
22919,4570,DAL,LC-0825,RT,47
22920,4570,DAL,CG-2175,LG,47
22921,4570,DAL,ZM-0050,RG,45
22922,4570,DAL,TF-1350,C,47
22923,4570,DAL,TS-2700,LT,47
22924,4570,DAL,DP-2037,QB,47
22925,4570,DAL,EE-0250,RB,43
22926,4570,DAL,DB-5300,LWR,41
22927,4570,DAL,TW-2270,RWR,33
22928,4570,DAL,CB-1130,SWR,25
22929,4570,DAL,JH-0860,TE,14
22930,4570,DAL,NB-0750,RWR,11
22931,4570,DAL,GS-1400,TE,7
22932,4570,DAL,BB-4100,LWR,7
22933,4570,DAL,KS-1450,FB,5
22934,4570,DAL,RS-2125,RB,3
22935,4570,DAL,RS-3525,SWR,2
22936,4570,DAL,BJ-2350,FS,47
22937,4570,DAL,AB-3450,NB,47
22938,4570,DAL,JH-3210,SS,47
22939,4570,DAL,SL-0500,WLB,47
22940,4570,DAL,OS-0200,RCB,47
22941,4570,DAL,MC-2150,LDT,47
22942,4570,DAL,DL-0450,LDE,47
22943,4570,DAL,JS-4150,MLB,47
22944,4570,DAL,TC-2950,RDE,47
22945,4570,DAL,JL-1825,NB,47
22946,4570,DAL,XW-0200,FS,43
22947,4570,DAL,JD-3300,WLB,32
22948,4570,DAL,BM-0750,LDE,31
22949,4570,DAL,SP-0100,RDT,31
22950,4570,DAL,DM-2950,RDE,26
22951,4570,DAL,KF-0425,SS,22
22952,4570,DAL,TC-1262,RDE,20
22953,4570,DAL,BP-1350,LDT,18
22954,4570,DAL,DW-4025,SLB,16
22955,4570,ARI,JV-0300,RT,81
22956,4570,ARI,JW-2350,LT,81
22957,4570,ARI,EB-1275,RG,81
22958,4570,ARI,AS-0920,C,81
22959,4570,ARI,CP-0500,QB,81
22960,4570,ARI,LF-0200,LWR,77
22961,4570,ARI,JB-6750,RWR,76
22962,4570,ARI,AB-2100,LG,71
22963,4570,ARI,JG-3700,TE,55
22964,4570,ARI,JN-0625,LWR,52
22965,4570,ARI,AE-0750,RB,49
22966,4570,ARI,CJ-1700,RB,31
22967,4570,ARI,BG-0750,RWR,27
22968,4570,ARI,TN-0550,TE,19
22969,4570,ARI,CW-2450,LWR,13
22970,4570,ARI,DM-4250,C,10
22971,4570,ARI,IM-0300,TE,2
22972,4570,ARI,EP-0350,RB,2
22973,4570,ARI,KW-1250,RB,1
22974,4570,ARI,WH-0775,RT,1
22975,4570,ARI,TM-0850,FS,47
22976,4570,ARI,TB-2400,SS,47
22977,4570,ARI,PP-0400,LCB,47
22978,4570,ARI,CJ-2050,SAM,45
22979,4570,ARI,MG-0925,WLB,45
22980,4570,ARI,JB-3350,RCB,44
22981,4570,ARI,KD-0100,RILB,43
22982,4570,ARI,HR-0050,SILB,39
22983,4570,ARI,CP-1300,NT,34
22984,4570,ARI,FR-0200,RDT,31
22985,4570,ARI,AB-1500,SS,30
22986,4570,ARI,JM-1650,LDE,19
22987,4570,ARI,RN-1275,RDT,15
22988,4570,ARI,OP-0150,LDE,10
22989,4570,ARI,JB-8700,RILB,9
22990,4570,ARI,RG-2375,NT,7
22991,4570,ARI,BB-0550,FS,1
22992,4570,ARI,KM-0425,SAM,1
